transaction_id,user_id,newid,diary_newid,survey_source,payee,amount,date,day_of_week,category,family_size,has_children
txn_0011979,user_0108,05040434,05071212,interview,CITY WATER DEPT,146.63,2022-08-04,Thursday,Utilities,1,0
txn_0011980,user_0108,05040434,05071212,interview,EXXON MOBIL 70640557,48.36,2022-03-23,Wednesday,Transport,1,0
txn_0011981,user_0108,05040434,05071212,interview,SPEEDWAY #8008,48.39,2022-04-03,Sunday,Transport,1,0
txn_0011982,user_0108,05040434,05071212,interview,EXXON MOBIL 31102614,64.95,2022-04-06,Wednesday,Transport,1,0
txn_0011983,user_0108,05040434,05071212,interview,SPEEDWAY #6917,104.92,2022-06-27,Monday,Transport,1,0
txn_0011984,user_0108,05040434,05071212,interview,EXXON MOBIL 72147263,46.6,2022-07-07,Thursday,Transport,1,0
txn_0011985,user_0108,05040434,05071212,interview,SPEEDWAY #7234,64.56,2022-07-14,Thursday,Transport,1,0
txn_0011986,user_0108,05040434,05071212,interview,SPEEDWAY #1991,72.5,2022-09-23,Friday,Transport,1,0
txn_0011987,user_0108,05040434,05071212,interview,SPEEDWAY #9822,45.58,2022-09-25,Sunday,Transport,1,0
txn_0011988,user_0108,05040434,05071212,interview,SPEEDWAY #3226,60.97,2022-10-05,Wednesday,Transport,1,0
txn_0011989,user_0108,05040434,05071212,interview,SPEEDWAY #4323,7.17,2022-12-14,Wednesday,Transport,1,0
txn_0011990,user_0108,05040434,05071212,interview,CARMAX AUTO FIN,31.0,2022-12-28,Wednesday,Vehicle Payment,1,0
txn_0011991,user_0108,05040434,05071212,interview,ALLSTATE INS,360.0,2022-07-11,Monday,Vehicle Insurance,1,0
txn_0011992,user_0108,05040434,05071212,interview,STATE FARM INS,40.0,2022-08-24,Wednesday,Vehicle Insurance,1,0
txn_0011993,user_0108,05040434,05071212,interview,PLANNED PARENTHOOD,111.18,2022-03-11,Friday,Healthcare,1,0
txn_0011994,user_0108,05040434,05071212,interview,LABCORP,128.82,2022-11-22,Tuesday,Healthcare,1,0
txn_0011995,user_0108,05040434,05071212,interview,AMAZON PRIME,27.73,2022-05-27,Friday,Streaming,1,0
txn_0011996,user_0108,05040434,05071212,interview,AMAZON PRIME,9.79,2022-06-22,Wednesday,Streaming,1,0
txn_0011997,user_0108,05040434,05071212,interview,AMAZON PRIME,11.78,2022-07-14,Thursday,Streaming,1,0
txn_0011998,user_0108,05040434,05071212,interview,AMAZON PRIME,7.01,2022-08-16,Tuesday,Streaming,1,0
txn_0011999,user_0108,05040434,05071212,interview,AMAZON PRIME,25.78,2022-09-02,Friday,Streaming,1,0
txn_0012000,user_0108,05040434,05071212,interview,PARAMOUNT PLUS,7.91,2022-12-24,Saturday,Streaming,1,0
txn_0012001,user_0108,05040434,05071212,interview,ZARA #6452,166.1,2022-01-05,Wednesday,Clothing,1,0
txn_0012002,user_0108,05040434,05071212,interview,ZARA #4019,30.51,2022-08-30,Tuesday,Clothing,1,0
txn_0012003,user_0108,05040434,05071212,interview,ZARA #2232,3.39,2022-09-26,Monday,Clothing,1,0
txn_0012004,user_0108,05040434,05071212,interview,IKEA #770,80.0,2022-04-01,Friday,Home Improvement,1,0
txn_0012005,user_0108,05040434,05071212,interview,PRUDENTIAL INS,279.2,2022-04-10,Sunday,Insurance,1,0
txn_0012006,user_0108,05040434,05071212,interview,PRUDENTIAL INS,96.7,2022-06-19,Sunday,Insurance,1,0
txn_0012007,user_0108,05040434,05071212,interview,PRUDENTIAL INS,238.82,2022-07-06,Wednesday,Insurance,1,0
txn_0012008,user_0108,05040434,05071212,interview,PRUDENTIAL INS,75.49,2022-07-19,Tuesday,Insurance,1,0
txn_0012009,user_0108,05040434,05071212,interview,ALLSTATE LIFE,8.39,2022-09-07,Wednesday,Insurance,1,0
txn_0012010,user_0108,05040434,05071212,interview,CHARLES SCHWAB,159.0,2022-03-21,Monday,Savings,1,0
txn_0012011,user_0108,05040434,05071212,interview,BETTERMENT,500,2022-03-28,Monday,Savings,1,0
txn_0012012,user_0108,05040434,05071212,interview,WMATA SMARTRIP,27.86,2022-01-19,Wednesday,Public Transit,1,0
txn_0012013,user_0108,05040434,05071212,interview,UBER*TRIP,27.42,2022-01-23,Sunday,Public Transit,1,0
txn_0012014,user_0108,05040434,05071212,interview,UBER*TRIP,29.39,2022-02-08,Tuesday,Public Transit,1,0
txn_0012015,user_0108,05040434,05071212,interview,UBER*TRIP,24.26,2022-04-14,Thursday,Public Transit,1,0
txn_0012016,user_0108,05040434,05071212,interview,UBER*TRIP,28.36,2022-06-24,Friday,Public Transit,1,0
txn_0012017,user_0108,05040434,05071212,interview,UBER*TRIP,6.17,2022-07-12,Tuesday,Public Transit,1,0
txn_0012018,user_0108,05040434,05071212,interview,UBER*TRIP,20.58,2022-07-16,Saturday,Public Transit,1,0
txn_0012019,user_0108,05040434,05071212,interview,WMATA SMARTRIP,14.36,2022-08-10,Wednesday,Public Transit,1,0
txn_0012020,user_0108,05040434,05071212,interview,UBER*TRIP,1.44,2022-10-19,Wednesday,Public Transit,1,0
txn_0012021,user_0108,05040434,05071212,interview,UBER*TRIP,0.14,2022-10-31,Monday,Public Transit,1,0
txn_0012022,user_0108,05040434,05071212,interview,UBER*TRIP,0.01,2022-11-06,Sunday,Public Transit,1,0
txn_0012024,user_0108,05040434,05071212,interview,UBER*TRIP,0.01,2022-12-03,Saturday,Public Transit,1,0
txn_0012025,user_0108,05040434,05071212,interview,EXPEDIA*HOTEL,580.0,2022-02-24,Thursday,Travel,1,0
txn_0012026,user_0108,05040434,05071212,interview,GOODWILL DONAT,58.34,2022-04-08,Friday,Charitable Giving,1,0
txn_0012027,user_0108,05040434,05071212,interview,GOODWILL DONAT,141.66,2022-11-30,Wednesday,Charitable Giving,1,0
txn_0012028,user_0108,05040434,05071212,interview,QUICKEN LOANS,2550.0,2022-11-03,Thursday,Rent / Mortgage,1,0
txn_0012029,user_0108,05040434,05071212,interview,AMAZON KINDLE,21.6,2022-04-01,Friday,Reading,1,0
txn_0012030,user_0108,05040434,05071212,interview,AMAZON KINDLE,2.4,2022-08-01,Monday,Reading,1,0
txn_0012031,user_0108,05040434,05071212,interview,CASH APP*06HOI9,75.25,2022-01-01,Saturday,Other,1,0
txn_0012032,user_0108,05040434,05071212,interview,CASH APP*SMUSJ1,79.16,2022-01-02,Sunday,Other,1,0
txn_0012033,user_0108,05040434,05071212,interview,CASH APP*3EEHP2,13.69,2022-01-16,Sunday,Other,1,0
txn_0012034,user_0108,05040434,05071212,interview,CASH APP*94HU81,30.77,2022-02-16,Wednesday,Other,1,0
txn_0012035,user_0108,05040434,05071212,interview,CASH APP*VYS2I6,25.18,2022-07-16,Saturday,Other,1,0
txn_0012036,user_0108,05040434,05071212,interview,CASH APP*BVQ8L1,68.88,2022-09-21,Wednesday,Other,1,0
txn_0012037,user_0108,05040434,05071212,interview,CASH APP*2GTU8C,79.27,2022-09-23,Friday,Other,1,0
txn_0012038,user_0108,05040434,05071212,interview,CASH APP*0KFD86,61.02,2022-10-08,Saturday,Other,1,0
txn_0012039,user_0108,05040434,05071212,interview,CASH APP*FNWPNH,6.78,2022-12-13,Tuesday,Other,1,0
txn_0012040,user_0108,05040434,05071212,diary,STOP AND SHOP,42.88,2022-01-05,Wednesday,Groceries,2,0
txn_0012041,user_0108,05040434,05071212,diary,STOP AND SHOP,54.6,2022-01-10,Monday,Groceries,2,0
txn_0012042,user_0108,05040434,05071212,diary,STOP AND SHOP,43.14,2022-01-22,Saturday,Groceries,2,0
txn_0012043,user_0108,05040434,05071212,diary,STOP AND SHOP,94.46,2022-02-02,Wednesday,Groceries,2,0
txn_0012044,user_0108,05040434,05071212,diary,STOP AND SHOP,40.32,2022-02-05,Saturday,Groceries,2,0
txn_0012045,user_0108,05040434,05071212,diary,STOP AND SHOP,137.26,2022-02-15,Tuesday,Groceries,2,0
txn_0012046,user_0108,05040434,05071212,diary,STOP AND SHOP,26.44,2022-02-22,Tuesday,Groceries,2,0
txn_0012047,user_0108,05040434,05071212,diary,STOP AND SHOP,49.59,2022-03-08,Tuesday,Groceries,2,0
txn_0012048,user_0108,05040434,05071212,diary,PUBLIX #2490,59.21,2022-03-28,Monday,Groceries,2,0
txn_0012049,user_0108,05040434,05071212,diary,PUBLIX #6107,44.24,2022-04-26,Tuesday,Groceries,2,0
txn_0012050,user_0108,05040434,05071212,diary,STOP AND SHOP,147.27,2022-06-15,Wednesday,Groceries,2,0
txn_0012051,user_0108,05040434,05071212,diary,PUBLIX #5542,99.73,2022-06-27,Monday,Groceries,2,0
txn_0012052,user_0108,05040434,05071212,diary,STOP AND SHOP,103.4,2022-07-22,Friday,Groceries,2,0
txn_0012053,user_0108,05040434,05071212,diary,STOP AND SHOP,149.7,2022-07-23,Saturday,Groceries,2,0
txn_0012054,user_0108,05040434,05071212,diary,PUBLIX #4870,100.76,2022-08-22,Monday,Groceries,2,0
txn_0012055,user_0108,05040434,05071212,diary,PUBLIX #1587,111.99,2022-08-24,Wednesday,Groceries,2,0
txn_0012056,user_0108,05040434,05071212,diary,PUBLIX #9115,48.01,2022-10-11,Tuesday,Groceries,2,0
txn_0012057,user_0108,05040434,05071212,diary,STOP AND SHOP,83.69,2022-10-18,Tuesday,Groceries,2,0
txn_0012058,user_0108,05040434,05071212,diary,STOP AND SHOP,27.5,2022-10-22,Saturday,Groceries,2,0
txn_0012059,user_0108,05040434,05071212,diary,STOP AND SHOP,61.69,2022-11-05,Saturday,Groceries,2,0
txn_0012060,user_0108,05040434,05071212,diary,STOP AND SHOP,78.87,2022-11-23,Wednesday,Groceries,2,0
txn_0012061,user_0108,05040434,05071212,diary,STOP AND SHOP,125.42,2022-12-04,Sunday,Groceries,2,0
txn_0012062,user_0108,05040434,05071212,diary,DUNKIN #36415,46.04,2022-01-01,Saturday,Dining Out,2,0
txn_0012063,user_0108,05040434,05071212,diary,DUNKIN #92806,39.08,2022-01-16,Sunday,Dining Out,2,0
txn_0012064,user_0108,05040434,05071212,diary,DUNKIN #64378,37.97,2022-01-19,Wednesday,Dining Out,2,0
txn_0012065,user_0108,05040434,05071212,diary,DUNKIN #40998,31.41,2022-01-29,Saturday,Dining Out,2,0
txn_0012066,user_0108,05040434,05071212,diary,DUNKIN #39136,54.21,2022-02-08,Tuesday,Dining Out,2,0
txn_0012067,user_0108,05040434,05071212,diary,DUNKIN #39528,18.62,2022-02-21,Monday,Dining Out,2,0
txn_0012068,user_0108,05040434,05071212,diary,DUNKIN #77826,45.43,2022-03-03,Thursday,Dining Out,2,0
txn_0012069,user_0108,05040434,05071212,diary,SUBWAY #57435,56.58,2022-03-18,Friday,Dining Out,2,0
txn_0012070,user_0108,05040434,05071212,diary,DUNKIN #36294,19.96,2022-04-14,Thursday,Dining Out,2,0
txn_0012071,user_0108,05040434,05071212,diary,DUNKIN #23261,60.8,2022-04-16,Saturday,Dining Out,2,0
txn_0012072,user_0108,05040434,05071212,diary,DUNKIN #76108,27.42,2022-04-24,Sunday,Dining Out,2,0
txn_0012073,user_0108,05040434,05071212,diary,DUNKIN #11528,13.45,2022-05-06,Friday,Dining Out,2,0
txn_0012074,user_0108,05040434,05071212,diary,DUNKIN #82433,29.65,2022-05-31,Tuesday,Dining Out,2,0
txn_0012075,user_0108,05040434,05071212,diary,DUNKIN #61360,17.66,2022-06-08,Wednesday,Dining Out,2,0
txn_0012076,user_0108,05040434,05071212,diary,DUNKIN #59439,14.57,2022-06-23,Thursday,Dining Out,2,0
txn_0012077,user_0108,05040434,05071212,diary,DUNKIN #15740,61.56,2022-07-05,Tuesday,Dining Out,2,0
txn_0012078,user_0108,05040434,05071212,diary,DUNKIN #50642,9.19,2022-08-15,Monday,Dining Out,2,0
txn_0012079,user_0108,05040434,05071212,diary,DUNKIN #41610,6.88,2022-09-02,Friday,Dining Out,2,0
txn_0012080,user_0108,05040434,05071212,diary,DUNKIN #45125,0.69,2022-09-06,Tuesday,Dining Out,2,0
txn_0012081,user_0108,05040434,05071212,diary,DUNKIN #10712,0.07,2022-10-28,Friday,Dining Out,2,0
txn_0012082,user_0108,05040434,05071212,diary,SUBWAY #12331,0.01,2022-12-07,Wednesday,Dining Out,2,0
txn_0012083,user_0108,05040434,05071212,diary,ULTA BEAUTY #6952,24.31,2022-01-03,Monday,Personal Care,2,0
txn_0012084,user_0108,05040434,05071212,diary,GREAT CLIPS #6818,26.39,2022-01-06,Thursday,Personal Care,2,0
txn_0012085,user_0108,05040434,05071212,diary,GREAT CLIPS #1834,52.05,2022-01-16,Sunday,Personal Care,2,0
txn_0012086,user_0108,05040434,05071212,diary,GREAT CLIPS #1302,76.01,2022-02-02,Wednesday,Personal Care,2,0
txn_0012087,user_0108,05040434,05071212,diary,ULTA BEAUTY #6735,67.97,2022-02-11,Friday,Personal Care,2,0
txn_0012088,user_0108,05040434,05071212,diary,GREAT CLIPS #4207,33.53,2022-02-15,Tuesday,Personal Care,2,0
txn_0012089,user_0108,05040434,05071212,diary,ULTA BEAUTY #7958,57.73,2022-02-28,Monday,Personal Care,2,0
txn_0012090,user_0108,05040434,05071212,diary,ULTA BEAUTY #5166,58.39,2022-03-14,Monday,Personal Care,2,0
txn_0012091,user_0108,05040434,05071212,diary,GREAT CLIPS #8357,73.64,2022-03-15,Tuesday,Personal Care,2,0
txn_0012092,user_0108,05040434,05071212,diary,GREAT CLIPS #5164,35.42,2022-03-16,Wednesday,Personal Care,2,0
txn_0012093,user_0108,05040434,05071212,diary,GREAT CLIPS #2521,59.52,2022-03-23,Wednesday,Personal Care,2,0
txn_0012094,user_0108,05040434,05071212,diary,GREAT CLIPS #1406,52.71,2022-03-26,Saturday,Personal Care,2,0
txn_0012095,user_0108,05040434,05071212,diary,GREAT CLIPS #3613,12.99,2022-04-11,Monday,Personal Care,2,0
txn_0012096,user_0108,05040434,05071212,diary,GREAT CLIPS #1928,43.14,2022-04-22,Friday,Personal Care,2,0
txn_0012097,user_0108,05040434,05071212,diary,GREAT CLIPS #2907,60.87,2022-05-10,Tuesday,Personal Care,2,0
txn_0012098,user_0108,05040434,05071212,diary,GREAT CLIPS #8055,71.21,2022-05-26,Thursday,Personal Care,2,0
txn_0012099,user_0108,05040434,05071212,diary,GREAT CLIPS #8240,10.45,2022-05-26,Thursday,Personal Care,2,0
txn_0012100,user_0108,05040434,05071212,diary,GREAT CLIPS #4245,23.53,2022-05-30,Monday,Personal Care,2,0
txn_0012101,user_0108,05040434,05071212,diary,GREAT CLIPS #8203,9.15,2022-06-01,Wednesday,Personal Care,2,0
txn_0012102,user_0108,05040434,05071212,diary,GREAT CLIPS #9060,34.52,2022-06-01,Wednesday,Personal Care,2,0
txn_0012103,user_0108,05040434,05071212,diary,GREAT CLIPS #8010,32.67,2022-06-22,Wednesday,Personal Care,2,0
txn_0012104,user_0108,05040434,05071212,diary,GREAT CLIPS #3841,49.8,2022-06-27,Monday,Personal Care,2,0
txn_0012105,user_0108,05040434,05071212,diary,GREAT CLIPS #6498,46.23,2022-07-12,Tuesday,Personal Care,2,0
txn_0012106,user_0108,05040434,05071212,diary,GREAT CLIPS #4312,50.07,2022-07-16,Saturday,Personal Care,2,0
txn_0012107,user_0108,05040434,05071212,diary,GREAT CLIPS #2315,36.61,2022-08-06,Saturday,Personal Care,2,0
txn_0012108,user_0108,05040434,05071212,diary,GREAT CLIPS #2528,10.08,2022-08-13,Saturday,Personal Care,2,0
txn_0012109,user_0108,05040434,05071212,diary,GREAT CLIPS #4055,49.38,2022-08-29,Monday,Personal Care,2,0
txn_0012110,user_0108,05040434,05071212,diary,ULTA BEAUTY #9945,66.91,2022-09-06,Tuesday,Personal Care,2,0
txn_0012111,user_0108,05040434,05071212,diary,GREAT CLIPS #6675,61.06,2022-09-07,Wednesday,Personal Care,2,0
txn_0012112,user_0108,05040434,05071212,diary,GREAT CLIPS #2134,11.2,2022-09-13,Tuesday,Personal Care,2,0
txn_0012113,user_0108,05040434,05071212,diary,GREAT CLIPS #5356,74.89,2022-09-21,Wednesday,Personal Care,2,0
txn_0012114,user_0108,05040434,05071212,diary,GREAT CLIPS #2576,17.16,2022-10-03,Monday,Personal Care,2,0
txn_0012115,user_0108,05040434,05071212,diary,GREAT CLIPS #8358,75.85,2022-10-12,Wednesday,Personal Care,2,0
txn_0012116,user_0108,05040434,05071212,diary,GREAT CLIPS #6750,37.25,2022-10-13,Thursday,Personal Care,2,0
txn_0012117,user_0108,05040434,05071212,diary,GREAT CLIPS #5393,3.73,2022-11-06,Sunday,Personal Care,2,0
txn_0012118,user_0108,05040434,05071212,diary,GREAT CLIPS #2861,0.37,2022-11-18,Friday,Personal Care,2,0
txn_0012119,user_0108,05040434,05071212,diary,GREAT CLIPS #4345,0.04,2022-11-22,Tuesday,Personal Care,2,0
txn_0012125,user_0108,05040434,05071212,diary,GREAT CLIPS #2787,0.01,2022-12-30,Friday,Personal Care,2,0
txn_0012135,user_0110,04917144,05245762,interview,CITY WATER DEPT,84.75,2022-08-28,Sunday,Utilities,4,1
txn_0012136,user_0110,04917144,05245762,interview,CITY WATER DEPT,280.25,2022-10-25,Tuesday,Utilities,4,1
txn_0012137,user_0110,04917144,05245762,interview,T-MOBILE*AUTO PAY,107.75,2022-01-05,Wednesday,Phone & Internet,4,1
txn_0012138,user_0110,04917144,05245762,interview,T-MOBILE*AUTO PAY,42.25,2022-03-15,Tuesday,Phone & Internet,4,1
txn_0012139,user_0110,04917144,05245762,interview,CHEVRON #294676,85.24,2022-03-14,Monday,Transport,4,1
txn_0012140,user_0110,04917144,05245762,interview,VALVOLINE #9872,29.99,2022-03-20,Sunday,Transport,4,1
txn_0012141,user_0110,04917144,05245762,interview,CHEVRON #453734,41.03,2022-06-20,Monday,Transport,4,1
txn_0012142,user_0110,04917144,05245762,interview,VALVOLINE #2930,40.74,2022-12-13,Tuesday,Transport,4,1
txn_0012143,user_0110,04917144,05245762,interview,ALLY FINANCIAL,11.0,2022-10-02,Sunday,Vehicle Payment,4,1
txn_0012144,user_0110,04917144,05245762,interview,FARMERS INS,315.0,2022-10-16,Sunday,Vehicle Insurance,4,1
txn_0012145,user_0110,04917144,05245762,interview,BLUE CROSS BLUE SHIELD,532.0,2022-06-28,Tuesday,Health Insurance,4,1
txn_0012146,user_0110,04917144,05245762,interview,QUEST DIAGNOSTICS,157.5,2022-01-22,Saturday,Healthcare,4,1
txn_0012147,user_0110,04917144,05245762,interview,URGENT CARE CTR,17.5,2022-11-06,Sunday,Healthcare,4,1
txn_0012148,user_0110,04917144,05245762,interview,BOWLERO #931,10.56,2022-01-08,Saturday,Entertainment,4,1
txn_0012149,user_0110,04917144,05245762,interview,BOWLERO #675,53.61,2022-04-23,Saturday,Entertainment,4,1
txn_0012150,user_0110,04917144,05245762,interview,DAVE AND BUSTERS,95.83,2022-12-10,Saturday,Entertainment,4,1
txn_0012151,user_0110,04917144,05245762,interview,APPLE.COM/BILL,11.52,2022-01-07,Friday,Streaming,4,1
txn_0012152,user_0110,04917144,05245762,interview,APPLE.COM/BILL,7.23,2022-01-18,Tuesday,Streaming,4,1
txn_0012153,user_0110,04917144,05245762,interview,APPLE.COM/BILL,14.79,2022-02-21,Monday,Streaming,4,1
txn_0012154,user_0110,04917144,05245762,interview,APPLE.COM/BILL,15.81,2022-05-31,Tuesday,Streaming,4,1
txn_0012155,user_0110,04917144,05245762,interview,PARAMOUNT PLUS,23.17,2022-06-06,Monday,Streaming,4,1
txn_0012156,user_0110,04917144,05245762,interview,PARAMOUNT PLUS,18.55,2022-06-18,Saturday,Streaming,4,1
txn_0012157,user_0110,04917144,05245762,interview,PARAMOUNT PLUS,20.95,2022-07-01,Friday,Streaming,4,1
txn_0012158,user_0110,04917144,05245762,interview,APPLE.COM/BILL,25.01,2022-08-23,Tuesday,Streaming,4,1
txn_0012159,user_0110,04917144,05245762,interview,APPLE.COM/BILL,18.29,2022-09-06,Tuesday,Streaming,4,1
txn_0012160,user_0110,04917144,05245762,interview,APPLE.COM/BILL,15.01,2022-09-08,Thursday,Streaming,4,1
txn_0012161,user_0110,04917144,05245762,interview,APPLE.COM/BILL,1.5,2022-10-24,Monday,Streaming,4,1
txn_0012162,user_0110,04917144,05245762,interview,APPLE.COM/BILL,0.17,2022-11-05,Saturday,Streaming,4,1
txn_0012163,user_0110,04917144,05245762,interview,TARGET #6152,52.59,2022-06-12,Sunday,Clothing,4,1
txn_0012164,user_0110,04917144,05245762,interview,TARGET #8566,133.07,2022-07-10,Sunday,Clothing,4,1
txn_0012165,user_0110,04917144,05245762,interview,TARGET #7178,47.67,2022-11-21,Monday,Clothing,4,1
txn_0012166,user_0110,04917144,05245762,interview,MENARDS #8796,200.0,2022-04-03,Sunday,Home Improvement,4,1
txn_0012167,user_0110,04917144,05245762,interview,NEW YORK LIFE,95.21,2022-01-22,Saturday,Insurance,4,1
txn_0012168,user_0110,04917144,05245762,interview,METLIFE INS,312.49,2022-04-27,Wednesday,Insurance,4,1
txn_0012169,user_0110,04917144,05245762,interview,NEW YORK LIFE,34.72,2022-09-08,Thursday,Insurance,4,1
txn_0012170,user_0110,04917144,05245762,interview,WEALTHFRONT,376.42,2022-10-20,Thursday,Savings,4,1
txn_0012171,user_0110,04917144,05245762,interview,PROPERTY MGMT CO,1187.0,2022-01-21,Friday,Rent / Mortgage,4,1
txn_0012172,user_0110,04917144,05245762,interview,AUDIBLE*CHGS,15.0,2022-07-27,Wednesday,Reading,4,1
txn_0012173,user_0110,04917144,05245762,interview,PROPERTY TAX PMT,625.0,2022-12-16,Friday,Property Tax,4,1
txn_0012174,user_0110,04917144,05245762,interview,PAYPAL*D2FJ5P,18.04,2022-01-18,Tuesday,Other,4,1
txn_0012175,user_0110,04917144,05245762,interview,PAYPAL*JXQTC8,118.29,2022-02-13,Sunday,Other,4,1
txn_0012176,user_0110,04917144,05245762,interview,PAYPAL*JKG4RE,12.42,2022-07-01,Friday,Other,4,1
txn_0012177,user_0110,04917144,05245762,interview,PAYPAL*UOC0KN,33.11,2022-07-16,Saturday,Other,4,1
txn_0012178,user_0110,04917144,05245762,interview,APPLE.COM/BILL,27.97,2022-08-09,Tuesday,Other,4,1
txn_0012179,user_0110,04917144,05245762,interview,PAYPAL*HQR2IM,113.01,2022-08-16,Tuesday,Other,4,1
txn_0012180,user_0110,04917144,05245762,interview,PAYPAL*3LM75Q,52.94,2022-10-08,Saturday,Other,4,1
txn_0012181,user_0110,04917144,05245762,interview,APPLE.COM/BILL,83.81,2022-10-23,Sunday,Other,4,1
txn_0012182,user_0110,04917144,05245762,interview,PAYPAL*X2SLGO,32.76,2022-11-18,Friday,Other,4,1
txn_0012183,user_0110,04917144,05245762,interview,PAYPAL*0A5SVI,3.65,2022-12-22,Thursday,Other,4,1
txn_0012184,user_0110,04917144,05245762,diary,PUBLIX #4197,51.99,2022-01-18,Tuesday,Groceries,5,1
txn_0012185,user_0110,04917144,05245762,diary,PUBLIX #9458,41.94,2022-02-03,Thursday,Groceries,5,1
txn_0012186,user_0110,04917144,05245762,diary,PUBLIX #8396,102.77,2022-03-08,Tuesday,Groceries,5,1
txn_0012187,user_0110,04917144,05245762,diary,STOP AND SHOP,76.69,2022-03-29,Tuesday,Groceries,5,1
txn_0012188,user_0110,04917144,05245762,diary,PUBLIX #4300,97.02,2022-04-05,Tuesday,Groceries,5,1
txn_0012189,user_0110,04917144,05245762,diary,PUBLIX #1113,167.34,2022-04-14,Thursday,Groceries,5,1
txn_0012190,user_0110,04917144,05245762,diary,PUBLIX #1110,38.98,2022-04-22,Friday,Groceries,5,1
txn_0012191,user_0110,04917144,05245762,diary,PUBLIX #1053,77.79,2022-05-25,Wednesday,Groceries,5,1
txn_0012192,user_0110,04917144,05245762,diary,PUBLIX #9595,86.43,2022-05-26,Thursday,Groceries,5,1
txn_0012193,user_0110,04917144,05245762,diary,PUBLIX #4765,98.75,2022-07-13,Wednesday,Groceries,5,1
txn_0012194,user_0110,04917144,05245762,diary,PUBLIX #2834,163.39,2022-07-25,Monday,Groceries,5,1
txn_0012195,user_0110,04917144,05245762,diary,PUBLIX #7583,152.17,2022-08-10,Wednesday,Groceries,5,1
txn_0012196,user_0110,04917144,05245762,diary,PUBLIX #7757,138.08,2022-08-11,Thursday,Groceries,5,1
txn_0012197,user_0110,04917144,05245762,diary,PUBLIX #4029,62.1,2022-08-23,Tuesday,Groceries,5,1
txn_0012198,user_0110,04917144,05245762,diary,PUBLIX #4237,33.87,2022-08-29,Monday,Groceries,5,1
txn_0012199,user_0110,04917144,05245762,diary,PUBLIX #7670,122.47,2022-09-27,Tuesday,Groceries,5,1
txn_0012200,user_0110,04917144,05245762,diary,PUBLIX #2568,29.44,2022-10-07,Friday,Groceries,5,1
txn_0012201,user_0110,04917144,05245762,diary,PUBLIX #4831,10.0,2022-10-12,Wednesday,Groceries,5,1
txn_0012202,user_0110,04917144,05245762,diary,STOP AND SHOP,1.11,2022-12-21,Wednesday,Groceries,5,1
txn_0012203,user_0110,04917144,05245762,diary,PIZZA HUT #4907,33.71,2022-02-02,Wednesday,Dining Out,5,1
txn_0012204,user_0110,04917144,05245762,diary,PIZZA HUT #6093,14.54,2022-02-15,Tuesday,Dining Out,5,1
txn_0012205,user_0110,04917144,05245762,diary,PIZZA HUT #8758,46.18,2022-03-31,Thursday,Dining Out,5,1
txn_0012206,user_0110,04917144,05245762,diary,PIZZA HUT #8455,42.67,2022-04-13,Wednesday,Dining Out,5,1
txn_0012207,user_0110,04917144,05245762,diary,PIZZA HUT #3531,52.39,2022-05-09,Monday,Dining Out,5,1
txn_0012208,user_0110,04917144,05245762,diary,PIZZA HUT #6075,50.78,2022-07-06,Wednesday,Dining Out,5,1
txn_0012209,user_0110,04917144,05245762,diary,PIZZA HUT #1235,12.96,2022-07-23,Saturday,Dining Out,5,1
txn_0012210,user_0110,04917144,05245762,diary,PIZZA HUT #7777,11.4,2022-07-28,Thursday,Dining Out,5,1
txn_0012211,user_0110,04917144,05245762,diary,CHICK-FIL-A #5110,26.47,2022-09-07,Wednesday,Dining Out,5,1
txn_0012212,user_0110,04917144,05245762,diary,PIZZA HUT #2162,18.78,2022-09-15,Thursday,Dining Out,5,1
txn_0012213,user_0110,04917144,05245762,diary,PIZZA HUT #1496,22.38,2022-10-01,Saturday,Dining Out,5,1
txn_0012214,user_0110,04917144,05245762,diary,PIZZA HUT #2443,2.49,2022-12-19,Monday,Dining Out,5,1
txn_0012215,user_0110,04917144,05245762,diary,TOTAL WINE #176,51.61,2022-08-02,Tuesday,Alcohol,5,1
txn_0012216,user_0110,04917144,05245762,diary,GREAT CLIPS #9848,20.81,2022-05-05,Thursday,Personal Care,5,1
txn_0012217,user_0110,04917144,05245762,diary,GREAT CLIPS #4658,43.73,2022-08-16,Tuesday,Personal Care,5,1
txn_0012218,user_0110,04917144,05245762,diary,SEPHORA #1948,41.7,2022-11-09,Wednesday,Personal Care,5,1
txn_0012219,user_0110,04917144,05245762,diary,AMAZON.COM*L3PSF8,78.16,2022-02-19,Saturday,Household Supplies,5,1
txn_0012220,user_0110,04917144,05245762,diary,AMAZON.COM*BGKSDY,88.46,2022-05-21,Saturday,Household Supplies,5,1
txn_0012221,user_0110,04917144,05245762,diary,AMAZON.COM*2Y21IB,74.3,2022-06-28,Tuesday,Household Supplies,5,1
txn_0012222,user_0110,04917144,05245762,diary,AMAZON.COM*RBYKR9,7.43,2022-08-06,Saturday,Household Supplies,5,1
txn_0012223,user_0110,04917144,05245762,diary,AMAZON.COM*94U9JP,0.74,2022-10-20,Thursday,Household Supplies,5,1
txn_0012224,user_0110,04917144,05245762,diary,WALMART #3596,0.08,2022-11-27,Sunday,Household Supplies,5,1
txn_0012225,user_0111,04841414,05088352,interview,AMEREN ELECTRIC,47.66,2022-04-06,Wednesday,Utilities,3,1
